10-Feb-12	83.702487
11-Feb-12	82.796158
13-Feb-12	82.8619
14-Feb-12	83.283197
15-Feb-12	83.846063
16-Feb-12	84.011772
17-Feb-12	84.70697
18-Feb-12	84.855224
19-Feb-12	85.165835
20-Feb-12	85.232022
21-Feb-12	85.549351
22-Feb-12	85.267762
23-Feb-12	85.312055
24-Feb-12	85.704363
25-Feb-12	86.614561
26-Feb-12	86.853757
28-Feb-12	86.565493
29-Feb-12	86.591036
1-Mar-12	87.495958
2-Mar-12	87.697693
3-Mar-12	87.616255
4-Mar-12	87.784826
5-Mar-12	87.806292
6-Mar-12	86.902882
7-Mar-12	85.113494
8-Mar-12	85.784132
9-Mar-12	86.516091
10-Mar-12	87.392253
11-Mar-12	87.056564
12-Mar-12	87.244914
13-Mar-12	86.220489
14-Mar-12	87.109519
15-Mar-12	87.501046
16-Mar-12	87.870478
17-Mar-12	88.263637
18-Mar-12	88.406979
19-Mar-12	88.419157
20-Mar-12	88.48985
21-Mar-12	87.612058
22-Mar-12	87.460177
23-Mar-12	85.666071
24-Mar-12	86.139152
25-Mar-12	86.170814
26-Mar-12	86.187047
27-Mar-12	87.071576
28-Mar-12	87.17583
29-Mar-12	85.812926
30-Mar-12	85.173237
31-Mar-12	85.742461
1-Apr-12	85.761891
2-Apr-12	85.694183
3-Apr-12	85.723228
4-Apr-12	85.144552
5-Apr-12	84.712618
6-Apr-12	84.83656
7-Apr-12	84.110993
8-Apr-12	84.080868
9-Apr-12	84.091167
10-Apr-12	84.271576
11-Apr-12	82.984885
12-Apr-12	83.57467
13-Apr-12	84.369292
14-Apr-12	84.011908
15-Apr-12	83.947928
16-Apr-12	83.976674
17-Apr-12	83.426675
18-Apr-12	84.047081
19-Apr-12	84.139209
20-Apr-12	84.185307
21-Apr-12	84.620332
25-Apr-12	83.524463
26-Apr-12	84.191481
27-Apr-12	84.018777
28-Apr-12	84.243484
29-Apr-12	83.958288
30-Apr-12	84.042676
1-May-12	83.161809
2-May-12	82.96036
3-May-12	82.691256
4-May-12	82.284655
5-May-12	81.346644
7-May-12	81.291295
8-May-12	81.620733
9-May-12	80.797035
10-May-12	80.408546
11-May-12	80.793182
12-May-12	80.220861
13-May-12	80.09018
14-May-12	80.132318
15-May-12	79.772251
16-May-12	79.973113
17-May-12	79.642999
18-May-12	78.892424
19-May-12	77.717765
20-May-12	77.783246
21-May-12	77.783246
22-May-12	78.292707
23-May-12	78.726127
24-May-12	77.239568
25-May-12	77.386231
26-May-12	77.862521
28-May-12	77.797305
29-May-12	78.253421
30-May-12	78.096454
31-May-12	76.906083
1-Jun-12	76.271896
