,bedrooms,city_name,date_sold,lat,lga_pid,loc_pid,lon,price,property_type,state,suburb
140977,3.0,Melbourne,2018-09-03 00:00:00,-37.863392,VIC107,VIC2346,144.974496,2450000.0,house,VIC,St Kilda
140978,3.0,Melbourne,2018-09-04 00:00:00,-37.865959000000004,VIC107,VIC2346,144.990161,2200000.0,house,VIC,St Kilda
140979,2.0,Melbourne,2018-09-08 00:00:00,-37.866133000000005,VIC107,VIC2346,144.984103,1130000.0,house,VIC,St Kilda
140980,4.0,Melbourne,2018-09-13 00:00:00,-37.865395,VIC107,VIC2346,144.984125,1605000.0,house,VIC,St Kilda
140981,4.0,Melbourne,2018-09-17 00:00:00,-37.873562,VIC107,VIC2346,144.979028,2615000.0,house,VIC,St Kilda
140982,3.0,Melbourne,2018-10-20 00:00:00,-37.868742,VIC107,VIC2346,144.98158,2057000.0,house,VIC,St Kilda
140983,3.0,Melbourne,2018-10-22 00:00:00,-37.872963,VIC107,VIC2346,144.978738,1700000.0,house,VIC,St Kilda
140985,3.0,Melbourne,2018-10-27 00:00:00,-37.864536,VIC107,VIC2346,144.980619,1995000.0,house,VIC,St Kilda
140986,3.0,Melbourne,2018-10-30 00:00:00,-37.863426000000004,VIC107,VIC2346,144.990035,1785000.0,house,VIC,St Kilda
140988,2.0,Melbourne,2018-11-08 00:00:00,-37.863198,VIC107,VIC2346,144.98418999999998,925000.0,house,VIC,St Kilda
140989,2.0,Melbourne,2018-11-10 00:00:00,-37.87311,VIC107,VIC2346,144.97876000000002,1160000.0,house,VIC,St Kilda
140990,3.0,Melbourne,2018-11-10 00:00:00,-37.863381,VIC107,VIC2346,144.990933,1385000.0,house,VIC,St Kilda
140991,4.0,Melbourne,2018-11-17 00:00:00,-37.869003,VIC107,VIC2346,144.983598,2650000.0,house,VIC,St Kilda
140992,4.0,Melbourne,2018-12-01 00:00:00,-37.866301,VIC107,VIC2346,144.988843,1505000.0,house,VIC,St Kilda
140993,3.0,Melbourne,2018-12-08 00:00:00,-37.867769,VIC107,VIC2346,144.983999,1150000.0,house,VIC,St Kilda
140994,5.0,Melbourne,2018-12-09 00:00:00,-37.861414,VIC107,VIC2346,144.976746,2630000.0,house,VIC,St Kilda
140995,4.0,Melbourne,2018-12-14 00:00:00,-37.865024,VIC107,VIC2346,144.97898600000002,1555000.0,house,VIC,St Kilda
140996,4.0,Melbourne,2018-12-14 00:00:00,-37.862008,VIC107,VIC2346,144.980903,2450000.0,house,VIC,St Kilda
140997,4.0,Melbourne,2019-01-22 00:00:00,-37.866035,VIC107,VIC2346,144.990047,1625000.0,house,VIC,St Kilda
141068,3.0,Melbourne,2018-10-27 00:00:00,-37.858509999999995,VIC107,VIC2348,144.972612,3350000.0,house,VIC,St Kilda West
141070,3.0,Melbourne,2018-11-21 00:00:00,-37.858803,VIC107,VIC2348,144.97566799999998,3160000.0,house,VIC,St Kilda West
141072,4.0,Melbourne,2019-02-23 00:00:00,-37.855022999999996,VIC107,VIC2348,144.970076,2420000.0,house,VIC,St Kilda West
141073,3.0,Melbourne,2019-03-30 00:00:00,-37.854876000000004,VIC107,VIC2348,144.97081,1550000.0,house,VIC,St Kilda West
141074,3.0,Melbourne,2019-06-22 00:00:00,-37.856439,VIC107,VIC2348,144.974027,1718000.0,house,VIC,St Kilda West
141077,4.0,Melbourne,2019-09-22 00:00:00,-37.85888,VIC107,VIC2348,144.974822,3025000.0,house,VIC,St Kilda West
141078,3.0,Melbourne,2019-10-03 00:00:00,-37.858247999999996,VIC107,VIC2348,144.97148,1675000.0,house,VIC,St Kilda West
141079,3.0,Melbourne,2019-10-05 00:00:00,-37.855884,VIC107,VIC2348,144.97336299999998,1515000.0,house,VIC,St Kilda West
141080,3.0,Melbourne,2019-10-12 00:00:00,-37.855942999999996,VIC107,VIC2348,144.9721,1560000.0,house,VIC,St Kilda West
141081,5.0,Melbourne,2019-10-17 00:00:00,-37.85581,VIC107,VIC2348,144.96803400000002,4450000.0,house,VIC,St Kilda West
141095,2.0,Melbourne,2018-10-11 00:00:00,-37.852071,VIC107,VIC2807,144.993708,835000.0,house,VIC,Windsor
141097,2.0,Melbourne,2018-10-29 00:00:00,-37.854657,VIC107,VIC2807,144.994357,995000.0,house,VIC,Windsor
141099,5.0,Melbourne,2018-11-20 00:00:00,-37.853156,VIC107,VIC2807,144.996717,1920000.0,house,VIC,Windsor
141100,3.0,Melbourne,2018-12-11 00:00:00,-37.850963,VIC107,VIC2807,144.984776,1600000.0,house,VIC,Windsor
141101,3.0,Melbourne,2019-03-12 00:00:00,-37.85611,VIC107,VIC2807,144.99943100000002,1055000.0,house,VIC,Windsor
141102,3.0,Melbourne,2019-04-13 00:00:00,-37.855589,VIC107,VIC2807,144.994072,1385000.0,house,VIC,Windsor
141104,4.0,Melbourne,2019-06-06 00:00:00,-37.857188,VIC107,VIC2807,144.99968,1530000.0,house,VIC,Windsor
141107,2.0,Melbourne,2019-08-23 00:00:00,-37.852043,VIC107,VIC2807,144.985346,1410000.0,house,VIC,Windsor
141108,2.0,Melbourne,2019-08-31 00:00:00,-37.855715999999994,VIC107,VIC2807,144.994013,2100000.0,house,VIC,Windsor
141109,2.0,Melbourne,2019-09-02 00:00:00,-37.855828,VIC107,VIC2807,144.988264,1277000.0,house,VIC,Windsor
141130,3.0,Melbourne,2018-09-15 00:00:00,-37.883328000000006,VIC107,VIC860,144.990252,1350000.0,house,VIC,Elwood
141131,5.0,Melbourne,2018-09-17 00:00:00,-37.883565000000004,VIC107,VIC860,144.98951,4050000.0,house,VIC,Elwood
141132,3.0,Melbourne,2018-09-22 00:00:00,-37.874356,VIC107,VIC860,144.984101,1510000.0,house,VIC,Elwood
141133,4.0,Melbourne,2018-09-24 00:00:00,-37.883786,VIC107,VIC860,144.98763799999998,2900000.0,house,VIC,Elwood
141134,3.0,Melbourne,2018-09-27 00:00:00,-37.887401000000004,VIC107,VIC860,144.99035800000001,2500000.0,house,VIC,Elwood
141135,4.0,Melbourne,2018-10-13 00:00:00,-37.884278,VIC107,VIC860,144.988263,1820000.0,house,VIC,Elwood
141136,3.0,Melbourne,2018-10-13 00:00:00,-37.882363,VIC107,VIC860,144.979736,2240000.0,house,VIC,Elwood
141138,4.0,Melbourne,2018-10-15 00:00:00,-37.876090000000005,VIC107,VIC860,144.97735500000002,2808000.0,house,VIC,Elwood
141139,3.0,Melbourne,2018-10-21 00:00:00,-37.884384000000004,VIC107,VIC860,144.991714,2060000.0,house,VIC,Elwood
141140,2.0,Melbourne,2018-10-24 00:00:00,-37.877013,VIC107,VIC860,144.982439,1290000.0,house,VIC,Elwood
141277,4.0,Melbourne,2018-09-08 00:00:00,-37.716530999999996,VIC106,VIC1096,145.101677,900000.0,house,VIC,Greensborough
141278,3.0,Melbourne,2018-09-08 00:00:00,-37.6953,VIC106,VIC1096,145.09708799999999,1000000.0,house,VIC,Greensborough
141279,4.0,Melbourne,2018-09-08 00:00:00,-37.685171000000004,VIC106,VIC1096,145.127956,1225000.0,house,VIC,Greensborough
141280,4.0,Melbourne,2018-09-09 00:00:00,-37.700317999999996,VIC106,VIC1096,145.101745,1061000.0,house,VIC,Greensborough
141281,3.0,Melbourne,2018-09-12 00:00:00,-37.716117,VIC106,VIC1096,145.09376899999998,850000.0,house,VIC,Greensborough
141282,4.0,Melbourne,2018-09-15 00:00:00,-37.693663,VIC106,VIC1096,145.09594099999998,1110000.0,house,VIC,Greensborough
141283,4.0,Melbourne,2018-09-15 00:00:00,-37.707167999999996,VIC106,VIC1096,145.102845,815000.0,house,VIC,Greensborough
141284,4.0,Melbourne,2018-09-18 00:00:00,-37.706533,VIC106,VIC1096,145.106654,800000.0,house,VIC,Greensborough
141285,4.0,Melbourne,2018-09-19 00:00:00,-37.710032,VIC106,VIC1096,145.102632,910000.0,house,VIC,Greensborough
141286,3.0,Melbourne,2018-09-20 00:00:00,-37.694904,VIC106,VIC1096,145.11988200000002,935000.0,house,VIC,Greensborough
141715,3.0,Melbourne,2018-09-20 00:00:00,-37.643257,VIC106,VIC1215,145.191744,725000.0,house,VIC,Hurstbridge
141716,4.0,Melbourne,2018-09-23 00:00:00,-37.647912,VIC106,VIC1215,145.191789,815000.0,house,VIC,Hurstbridge
141717,3.0,Melbourne,2018-09-27 00:00:00,-37.636318,VIC106,VIC1215,145.207091,710000.0,house,VIC,Hurstbridge
141718,4.0,Melbourne,2018-10-09 00:00:00,-37.634769,VIC106,VIC1215,145.168642,1276000.0,house,VIC,Hurstbridge
141719,3.0,Melbourne,2018-10-15 00:00:00,-37.633086999999996,VIC106,VIC1215,145.189185,600000.0,house,VIC,Hurstbridge
141720,4.0,Melbourne,2018-11-12 00:00:00,-37.638033,VIC106,VIC1215,145.202077,842500.0,house,VIC,Hurstbridge
141721,4.0,Melbourne,2018-11-30 00:00:00,-37.628109,VIC106,VIC1215,145.186473,734000.0,house,VIC,Hurstbridge
141722,4.0,Melbourne,2018-12-19 00:00:00,-37.64448,VIC106,VIC1215,145.194183,735000.0,house,VIC,Hurstbridge
141723,3.0,Melbourne,2019-01-02 00:00:00,-37.638915000000004,VIC106,VIC1215,145.198946,675000.0,house,VIC,Hurstbridge
141725,5.0,Melbourne,2019-03-05 00:00:00,-37.636368,VIC106,VIC1215,145.187422,900000.0,house,VIC,Hurstbridge
141787,5.0,Melbourne,2018-11-29 00:00:00,-37.666277,VIC106,VIC1289,145.227725,2660000.0,house,VIC,Kangaroo Ground
141789,5.0,Melbourne,2018-12-17 00:00:00,-37.666876,VIC106,VIC1289,145.243774,1635000.0,house,VIC,Kangaroo Ground
141791,4.0,Melbourne,2019-03-27 00:00:00,-37.696552000000004,VIC106,VIC1289,145.234004,1267500.0,house,VIC,Kangaroo Ground
141792,5.0,Melbourne,2019-04-04 00:00:00,-37.690593,VIC106,VIC1289,145.20873899999998,2100000.0,house,VIC,Kangaroo Ground
141793,4.0,Melbourne,2019-06-13 00:00:00,-37.666471,VIC106,VIC1289,145.22507199999998,1306250.0,house,VIC,Kangaroo Ground
141794,5.0,Melbourne,2019-07-30 00:00:00,-37.69968,VIC106,VIC1289,145.224129,1700000.0,house,VIC,Kangaroo Ground
141796,4.0,Melbourne,2019-10-26 00:00:00,-37.68380686,VIC106,VIC1289,145.25994651,1756000.0,house,VIC,Kangaroo Ground
141797,1.0,Melbourne,2019-11-15 00:00:00,-37.709846,VIC106,VIC1289,145.244662,785000.0,house,VIC,Kangaroo Ground
141798,4.0,Melbourne,2019-11-20 00:00:00,-37.711504999999995,VIC106,VIC1289,145.22956100000002,1291400.0,house,VIC,Kangaroo Ground
141799,4.0,Melbourne,2019-11-30 00:00:00,-37.691491,VIC106,VIC1289,145.21300300000001,1250000.0,house,VIC,Kangaroo Ground
141807,3.0,Melbourne,2018-11-13 00:00:00,-37.72128,VIC106,VIC1965,145.224571,931500.0,house,VIC,North Warrandyte
141808,3.0,Melbourne,2018-11-17 00:00:00,-37.728457,VIC106,VIC1965,145.231992,1150000.0,house,VIC,North Warrandyte
141809,4.0,Melbourne,2018-11-19 00:00:00,-37.73686,VIC106,VIC1965,145.211419,1632000.0,house,VIC,North Warrandyte
141811,4.0,Melbourne,2018-12-10 00:00:00,-37.725933000000005,VIC106,VIC1965,145.21246599999998,850000.0,house,VIC,North Warrandyte
141812,4.0,Melbourne,2018-12-11 00:00:00,-37.72936,VIC106,VIC1965,145.229245,995000.0,house,VIC,North Warrandyte
141813,4.0,Melbourne,2018-12-12 00:00:00,-37.733947,VIC106,VIC1965,145.21822,860000.0,house,VIC,North Warrandyte
141814,5.0,Melbourne,2018-12-21 00:00:00,-37.728221000000005,VIC106,VIC1965,145.214737,1335000.0,house,VIC,North Warrandyte
141815,5.0,Melbourne,2018-12-24 00:00:00,-37.724096,VIC106,VIC1965,145.22603600000002,1077000.0,house,VIC,North Warrandyte
141816,3.0,Melbourne,2019-01-11 00:00:00,-37.725066999999996,VIC106,VIC1965,145.234378,700000.0,house,VIC,North Warrandyte
141817,5.0,Melbourne,2019-01-18 00:00:00,-37.720636,VIC106,VIC1965,145.229748,1035000.0,house,VIC,North Warrandyte
141875,4.0,Melbourne,2018-10-11 00:00:00,-37.642484,VIC106,VIC2028,145.24176200000002,651000.0,house,VIC,Panton Hill
141876,4.0,Melbourne,2019-01-09 00:00:00,-37.637197,VIC106,VIC2028,145.23709499999998,1010000.0,house,VIC,Panton Hill
141877,5.0,Melbourne,2019-01-17 00:00:00,-37.661063,VIC106,VIC2028,145.259229,1160000.0,house,VIC,Panton Hill
141878,3.0,Melbourne,2019-02-05 00:00:00,-37.63928,VIC106,VIC2028,145.24261299999998,611500.0,house,VIC,Panton Hill
141879,3.0,Melbourne,2019-10-26 00:00:00,-37.641546000000005,VIC106,VIC2028,145.243395,935000.0,house,VIC,Panton Hill
141880,5.0,Melbourne,2019-12-02 00:00:00,-37.633410999999995,VIC106,VIC2028,145.25601899999998,1400000.0,house,VIC,Panton Hill
141881,3.0,Melbourne,2019-12-07 00:00:00,-37.644649,VIC106,VIC2028,145.24203,880000.0,house,VIC,Panton Hill
141884,3.0,Melbourne,2018-12-15 00:00:00,-37.703059,VIC106,VIC207,145.26632,1015000.0,house,VIC,Bend Of Islands
141885,5.0,Melbourne,2019-08-01 00:00:00,-37.708953,VIC106,VIC207,145.278368,905000.0,house,VIC,Bend Of Islands
141886,3.0,Melbourne,2019-08-27 00:00:00,-37.70125891,VIC106,VIC207,145.2850896,820000.0,house,VIC,Bend Of Islands
141888,3.0,Melbourne,2020-03-07 00:00:00,-37.702617,VIC106,VIC207,145.284332,765000.0,house,VIC,Bend Of Islands
141889,4.0,Melbourne,2018-09-11 00:00:00,-37.669197,VIC106,VIC2080,145.119149,1390000.0,house,VIC,Plenty
141890,4.0,Melbourne,2018-09-25 00:00:00,-37.658771,VIC106,VIC2080,145.121039,1165000.0,house,VIC,Plenty
141891,5.0,Melbourne,2018-10-12 00:00:00,-37.678934999999996,VIC106,VIC2080,145.11686,2000000.0,house,VIC,Plenty
141892,5.0,Melbourne,2018-10-16 00:00:00,-37.674843,VIC106,VIC2080,145.11834299999998,1807550.0,house,VIC,Plenty
141893,4.0,Melbourne,2018-10-31 00:00:00,-37.656156,VIC106,VIC2080,145.10724,920000.0,house,VIC,Plenty
141894,4.0,Melbourne,2018-12-06 00:00:00,-37.667023,VIC106,VIC2080,145.117226,2400000.0,house,VIC,Plenty
141896,4.0,Melbourne,2018-12-18 00:00:00,-37.678955,VIC106,VIC2080,145.121386,930000.0,house,VIC,Plenty
141897,4.0,Melbourne,2018-12-31 00:00:00,-37.67879,VIC106,VIC2080,145.117594,1220000.0,house,VIC,Plenty
141898,3.0,Melbourne,2019-01-24 00:00:00,-37.672592,VIC106,VIC2080,145.118546,947750.0,house,VIC,Plenty
141901,3.0,Melbourne,2019-05-23 00:00:00,-37.669425,VIC106,VIC2080,145.122188,795000.0,house,VIC,Plenty
141902,4.0,Melbourne,2019-05-29 00:00:00,-37.668412,VIC106,VIC2080,145.1209,1505000.0,house,VIC,Plenty
141905,4.0,Melbourne,2019-09-06 00:00:00,-37.674225,VIC106,VIC2080,145.122151,823000.0,house,VIC,Plenty
141906,3.0,Melbourne,2019-09-24 00:00:00,-37.656979,VIC106,VIC2080,145.125718,900000.0,house,VIC,Plenty
141907,4.0,Melbourne,2019-10-01 00:00:00,-37.65822318,VIC106,VIC2080,145.11827801,1350000.0,house,VIC,Plenty
141909,5.0,Melbourne,2019-10-31 00:00:00,-37.660352100000004,VIC106,VIC2080,145.11976539,2900000.0,house,VIC,Plenty
141910,4.0,Melbourne,2019-10-31 00:00:00,-37.67538515,VIC106,VIC2080,145.12387905,1301000.0,house,VIC,Plenty
141911,4.0,Melbourne,2019-11-16 00:00:00,-37.667001299999995,VIC106,VIC2080,145.12066089,1640500.0,house,VIC,Plenty
141912,5.0,Melbourne,2019-11-23 00:00:00,-37.659379,VIC106,VIC2080,145.11424,2000000.0,house,VIC,Plenty
141913,5.0,Melbourne,2019-11-26 00:00:00,-37.6666081,VIC106,VIC2080,145.12217811,1925000.0,house,VIC,Plenty
141924,4.0,Melbourne,2018-09-15 00:00:00,-37.698611,VIC106,VIC2157,145.18438500000002,775000.0,house,VIC,Research
141926,4.0,Melbourne,2018-09-25 00:00:00,-37.713521,VIC106,VIC2157,145.177083,2126500.0,house,VIC,Research
141927,3.0,Melbourne,2018-09-25 00:00:00,-37.697491,VIC106,VIC2157,145.18501899999998,822500.0,house,VIC,Research
141928,4.0,Melbourne,2018-09-28 00:00:00,-37.700563,VIC106,VIC2157,145.18168899999998,980000.0,house,VIC,Research
141929,3.0,Melbourne,2018-10-03 00:00:00,-37.703895,VIC106,VIC2157,145.177626,727500.0,house,VIC,Research
141930,3.0,Melbourne,2018-10-09 00:00:00,-37.699384,VIC106,VIC2157,145.184306,849100.0,house,VIC,Research
141931,3.0,Melbourne,2018-10-26 00:00:00,-37.701311,VIC106,VIC2157,145.18178799999998,890000.0,house,VIC,Research
141932,4.0,Melbourne,2018-11-05 00:00:00,-37.698652,VIC106,VIC2157,145.181893,990000.0,house,VIC,Research
141933,4.0,Melbourne,2018-11-07 00:00:00,-37.713144,VIC106,VIC2157,145.182219,1287500.0,house,VIC,Research
141934,4.0,Melbourne,2018-11-19 00:00:00,-37.713309,VIC106,VIC2157,145.183432,1250000.0,house,VIC,Research
141978,3.0,Melbourne,2019-07-04 00:00:00,-37.622862,VIC106,VIC2300,145.291002,1300000.0,house,VIC,Smiths Gully
141979,1.0,Melbourne,2019-10-16 00:00:00,-37.612625,VIC106,VIC2300,145.284113,1015000.0,house,VIC,Smiths Gully
141981,4.0,Melbourne,2020-03-06 00:00:00,-37.630092,VIC106,VIC2300,145.28288500000002,890000.0,house,VIC,Smiths Gully
141982,4.0,Melbourne,2020-04-05 00:00:00,-37.62540295,VIC106,VIC2300,145.2920014,1500000.0,house,VIC,Smiths Gully
141983,4.0,Melbourne,2020-04-29 00:00:00,-37.612909,VIC106,VIC2300,145.29121,870000.0,house,VIC,Smiths Gully
141984,4.0,Melbourne,2018-09-03 00:00:00,-37.607706,VIC106,VIC2337,145.287133,1260000.0,house,VIC,St Andrews
141985,4.0,Melbourne,2018-09-10 00:00:00,-37.610237,VIC106,VIC2337,145.269248,990000.0,house,VIC,St Andrews
141986,4.0,Melbourne,2018-11-15 00:00:00,-37.596812,VIC106,VIC2337,145.307684,980000.0,house,VIC,St Andrews
141987,3.0,Melbourne,2019-02-15 00:00:00,-37.608418,VIC106,VIC2337,145.268176,990000.0,house,VIC,St Andrews
141988,3.0,Melbourne,2019-03-07 00:00:00,-37.599146999999995,VIC106,VIC2337,145.27655900000002,965000.0,house,VIC,St Andrews
141991,3.0,Melbourne,2019-05-29 00:00:00,-37.603367,VIC106,VIC2337,145.27387,720000.0,house,VIC,St Andrews
141992,2.0,Melbourne,2019-08-05 00:00:00,-37.607838,VIC106,VIC2337,145.248627,680000.0,house,VIC,St Andrews
141993,3.0,Melbourne,2019-08-16 00:00:00,-37.609427000000004,VIC106,VIC2337,145.268134,810000.0,house,VIC,St Andrews
141994,3.0,Melbourne,2019-11-08 00:00:00,-37.605215,VIC106,VIC2337,145.297051,991000.0,house,VIC,St Andrews
141995,3.0,Melbourne,2019-11-20 00:00:00,-37.54135448,VIC106,VIC2337,145.32661248,610000.0,house,VIC,St Andrews
141996,3.0,Melbourne,2019-12-04 00:00:00,-37.60418,VIC106,VIC2337,145.269241,542500.0,house,VIC,St Andrews
141997,4.0,Melbourne,2019-12-06 00:00:00,-37.603705,VIC106,VIC2337,145.271291,955000.0,house,VIC,St Andrews
141998,4.0,Melbourne,2019-12-13 00:00:00,-37.59954859,VIC106,VIC2337,145.28766571,1180000.0,house,VIC,St Andrews
141999,3.0,Melbourne,2019-12-16 00:00:00,-37.59659975,VIC106,VIC2337,145.27940905,1000000.0,house,VIC,St Andrews
142000,4.0,Melbourne,2019-12-27 00:00:00,-37.5924445,VIC106,VIC2337,145.27181468,1650000.0,house,VIC,St Andrews
142006,3.0,Melbourne,2019-09-23 00:00:00,-37.524508000000004,VIC106,VIC2379,145.26736,920000.0,house,VIC,Strathewen
142007,4.0,Melbourne,2019-11-07 00:00:00,-37.52741111,VIC106,VIC2379,145.26904006,1200000.0,house,VIC,Strathewen
142009,4.0,Melbourne,2018-09-10 00:00:00,-37.676594,VIC106,VIC2731,145.19303200000002,1302000.0,house,VIC,Wattle Glen
142010,4.0,Melbourne,2018-09-28 00:00:00,-37.662366,VIC106,VIC2731,145.184646,880000.0,house,VIC,Wattle Glen
142011,3.0,Melbourne,2018-10-11 00:00:00,-37.669474,VIC106,VIC2731,145.177825,800000.0,house,VIC,Wattle Glen
142012,3.0,Melbourne,2018-10-15 00:00:00,-37.666632,VIC106,VIC2731,145.187077,660000.0,house,VIC,Wattle Glen
142013,1.0,Melbourne,2018-10-20 00:00:00,-37.660582,VIC106,VIC2731,145.18473400000002,595000.0,house,VIC,Wattle Glen
142014,4.0,Melbourne,2018-10-25 00:00:00,-37.672681,VIC106,VIC2731,145.17979499999998,777000.0,house,VIC,Wattle Glen
142015,3.0,Melbourne,2018-10-26 00:00:00,-37.663277,VIC106,VIC2731,145.186529,820000.0,house,VIC,Wattle Glen
142016,4.0,Melbourne,2018-11-16 00:00:00,-37.671904,VIC106,VIC2731,145.18098600000002,858500.0,house,VIC,Wattle Glen
142019,4.0,Melbourne,2019-01-11 00:00:00,-37.664148,VIC106,VIC2731,145.189824,1040000.0,house,VIC,Wattle Glen
142021,3.0,Melbourne,2019-02-16 00:00:00,-37.670931,VIC106,VIC2731,145.17821899999998,635000.0,house,VIC,Wattle Glen
142022,3.0,Melbourne,2019-05-07 00:00:00,-37.671199,VIC106,VIC2731,145.17941299999998,910000.0,house,VIC,Wattle Glen
142025,3.0,Melbourne,2019-06-08 00:00:00,-37.669714,VIC106,VIC2731,145.181025,782000.0,house,VIC,Wattle Glen
142026,5.0,Melbourne,2019-06-17 00:00:00,-37.668819,VIC106,VIC2731,145.178226,775000.0,house,VIC,Wattle Glen
142027,2.0,Melbourne,2019-06-21 00:00:00,-37.666154,VIC106,VIC2731,145.184805,590000.0,house,VIC,Wattle Glen
142028,4.0,Melbourne,2019-06-26 00:00:00,-37.671584,VIC106,VIC2731,145.181527,867500.0,house,VIC,Wattle Glen
142029,3.0,Melbourne,2019-07-08 00:00:00,-37.67071,VIC106,VIC2731,145.17717,625000.0,house,VIC,Wattle Glen
142030,3.0,Melbourne,2019-07-19 00:00:00,-37.667454,VIC106,VIC2731,145.180421,643000.0,house,VIC,Wattle Glen
142031,4.0,Melbourne,2019-07-22 00:00:00,-37.657484000000004,VIC106,VIC2731,145.18876799999998,750000.0,house,VIC,Wattle Glen
142055,4.0,Melbourne,2018-12-01 00:00:00,-37.643896000000005,VIC106,VIC2917,145.127747,1450000.0,house,VIC,Yarrambat
142056,4.0,Melbourne,2019-01-25 00:00:00,-37.625673,VIC106,VIC2917,145.137376,775000.0,house,VIC,Yarrambat
142059,2.0,Melbourne,2019-08-21 00:00:00,-37.642019,VIC106,VIC2917,145.123453,1100000.0,house,VIC,Yarrambat
142060,4.0,Melbourne,2019-09-13 00:00:00,-37.633814,VIC106,VIC2917,145.137375,1580000.0,house,VIC,Yarrambat
142061,4.0,Melbourne,2019-09-23 00:00:00,-37.637138799999995,VIC106,VIC2917,145.13289054,1320000.0,house,VIC,Yarrambat
142062,5.0,Melbourne,2019-10-09 00:00:00,-37.62626255,VIC106,VIC2917,145.13783245,1600000.0,house,VIC,Yarrambat
142063,4.0,Melbourne,2019-10-24 00:00:00,-37.6267471,VIC106,VIC2917,145.14213409,1600000.0,house,VIC,Yarrambat
142064,4.0,Melbourne,2020-02-01 00:00:00,-37.622741999999995,VIC106,VIC2917,145.14397,1320000.0,house,VIC,Yarrambat
142065,3.0,Melbourne,2020-02-13 00:00:00,-37.64396,VIC106,VIC2917,145.14418999999998,1080000.0,house,VIC,Yarrambat
142068,4.0,Melbourne,2020-05-04 00:00:00,-37.64679,VIC106,VIC2917,145.109573,1055000.0,house,VIC,Yarrambat
142074,4.0,Melbourne,2019-04-08 00:00:00,-37.680046999999995,VIC106,VIC557,145.274744,850000.0,house,VIC,Christmas Hills
142075,3.0,Melbourne,2019-08-29 00:00:00,-37.66168624,VIC106,VIC557,145.28373644,1015685.0,house,VIC,Christmas Hills
142077,4.0,Melbourne,2018-11-23 00:00:00,-37.630426,VIC106,VIC653,145.20103600000002,1310000.0,house,VIC,Cottles Bridge
142078,4.0,Melbourne,2018-11-26 00:00:00,-37.619566999999996,VIC106,VIC653,145.222361,1010000.0,house,VIC,Cottles Bridge
142079,4.0,Melbourne,2019-08-28 00:00:00,-37.617634,VIC106,VIC653,145.233886,857000.0,house,VIC,Cottles Bridge
142080,3.0,Melbourne,2019-11-13 00:00:00,-37.628063,VIC106,VIC653,145.213061,1035000.0,house,VIC,Cottles Bridge
142081,1.0,Melbourne,2020-07-03 00:00:00,-37.61118629999999,VIC106,VIC653,145.23683924,750000.0,house,VIC,Cottles Bridge
142082,4.0,Melbourne,2019-10-10 00:00:00,-37.53012662,VIC106,VIC70,145.17972997,1130000.0,house,VIC,Arthurs Creek
142083,4.0,Melbourne,2019-12-03 00:00:00,-37.57029122,VIC106,VIC70,145.22753871,1715000.0,house,VIC,Arthurs Creek
142084,4.0,Melbourne,2019-12-24 00:00:00,-37.563164,VIC106,VIC70,145.189541,1420000.0,house,VIC,Arthurs Creek
142086,2.0,Melbourne,2020-03-23 00:00:00,-37.585956,VIC106,VIC70,145.211849,940000.0,house,VIC,Arthurs Creek
142087,3.0,Melbourne,2018-09-05 00:00:00,-37.676905,VIC106,VIC747,145.159973,718000.0,house,VIC,Diamond Creek
142088,5.0,Melbourne,2018-09-10 00:00:00,-37.473991,VIC106,VIC747,144.946765,845000.0,house,VIC,Diamond Creek
142089,3.0,Melbourne,2018-09-19 00:00:00,-37.663469,VIC106,VIC747,145.158655,722000.0,house,VIC,Diamond Creek
142090,3.0,Melbourne,2018-09-19 00:00:00,-37.673562,VIC106,VIC747,145.146735,810500.0,house,VIC,Diamond Creek
142091,4.0,Melbourne,2018-09-24 00:00:00,-37.67768,VIC106,VIC747,145.146191,1017500.0,house,VIC,Diamond Creek
142092,2.0,Melbourne,2018-09-24 00:00:00,-37.659591999999996,VIC106,VIC747,145.167871,662500.0,house,VIC,Diamond Creek
142093,5.0,Melbourne,2018-10-11 00:00:00,-37.67693,VIC106,VIC747,145.159369,1012000.0,house,VIC,Diamond Creek
142094,4.0,Melbourne,2018-10-12 00:00:00,-37.658972,VIC106,VIC747,145.167599,850000.0,house,VIC,Diamond Creek
142095,3.0,Melbourne,2018-10-15 00:00:00,-37.680206,VIC106,VIC747,145.146982,603000.0,house,VIC,Diamond Creek
142097,5.0,Melbourne,2018-10-18 00:00:00,-37.679477,VIC106,VIC747,145.145898,1422599.0,house,VIC,Diamond Creek
142098,4.0,Melbourne,2018-10-23 00:00:00,-37.661301,VIC106,VIC747,145.169078,947000.0,house,VIC,Diamond Creek
142099,4.0,Melbourne,2018-10-25 00:00:00,-37.676673,VIC106,VIC747,145.158253,1040000.0,house,VIC,Diamond Creek
142100,3.0,Melbourne,2018-10-27 00:00:00,-37.66044,VIC106,VIC747,145.159221,1111000.0,house,VIC,Diamond Creek
142101,4.0,Melbourne,2018-10-31 00:00:00,-37.67576,VIC106,VIC747,145.14257800000001,853000.0,house,VIC,Diamond Creek
142102,3.0,Melbourne,2018-10-31 00:00:00,-37.678444,VIC106,VIC747,145.13603999999998,632000.0,house,VIC,Diamond Creek
142103,4.0,Melbourne,2018-11-06 00:00:00,-37.659712,VIC106,VIC747,145.167127,1200000.0,house,VIC,Diamond Creek
